emissions_id,actor_id,year,total_emissions,methodology_id,datasource_id
GCoMEC:PL0039:2011.0,PL-WLA,2011,155418,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2015.0,PL-WRO,2015,1992183,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0045:2009.0,PL-WWE,2009,43192,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0059:2009.0,PL-ZYK,2009,28033,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0061:2013.0,PT-ABT,2013,136506,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0037:2013.0,PT-AGU,2013,262883,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0010:2013.0,PT-ALM,2013,291735,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0122:2014.0,PT-ALT,2014,4251,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0047:2017.0,PT-ANA,2017,100537,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0047:2019.0,PT-ANA,2019,86757,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0108:2015.0,PT-ARM,2015,23762,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0118:2011.0,PT-AVS,2011,3126,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0057:2015.0,PT-AVV,2015,78902,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0095:2015.0,PT-AVZ,2015,30128,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0023:2013.0,PT-BRO,2013,272667,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0111:2017.0,PT-BTS,2017,4568,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0070:2014.0,PT-CAM,2014,30232,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0066:2013.0,PT-CBS,2013,67912,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0043:2018.0,PT-EPS,2018,108005,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0031:2013.0,PT-EVR,2013,230263,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0120:2015.0,PT-FEC,2015,17802,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0033:2013.0,PT-FFE,2013,213644,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0040:2013.0,PT-GDA,2013,121447,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0013:2016.0,PT-GUI,2016,453100,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0041:2015.0,PT-ILH,2015,129035,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0050:2015.0,PT-LMG,2015,121707,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0009:2013.0,PT-MAT,2013,971067,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0087:2015.0,PT-MBR,2015,34958,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0088:2015.0,PT-MLG,2015,13944,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0063:2015.0,PT-MNO,2015,41868,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0069:2012.0,PT-MOC,2012,24972,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0069:2012.0,PT-MRA,2012,24972,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0123:2011.0,PT-MRV,2011,2006,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0119:2015.0,PT-MSF,2015,10435,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0026:2013.0,PT-MTA,2013,99254,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0102:2017.0,PT-MTL,2017,23311,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0110:2015.0,PT-MUR,2015,17259,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0011:2017.0,PT-OEI,2017,492863,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0055:2015.0,PT-OLI,2015,71037,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0004:2015.0,PT-OPO,2015,1013107,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0032:2013.0,PT-OVA,2013,240530,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0091:2011.0,PT-PER,2011,14699,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0065:2015.0,PT-PGA,2015,64173,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0124:2015.0,PT-PND,2015,8305,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0081:2015.0,PT-PTB,2015,21678,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0106:2015.0,PT-SBR,2015,17335,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0012:2015.0,PT-SEI,2015,242298,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0097:2015.0,PT-SJP,2015,35082,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0101:2015.0,PT-SMP,2015,31693,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0028:2014.0,PT-SNT,2014,255821,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0068:2012.0,PT-SPA,2012,21116,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0113:2015.0,PT-SRL,2015,18377,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0071:2013.0,PT-SRT,2013,65993,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0002:2016.0,PT-STA,2016,914648,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0105:2015.0,PT-TBC,2015,12508,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0094:2015.0,PT-TMC,2015,26569,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0096:2015.0,PT-TRC,2015,22994,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0020:2011.0,PT-VDC,2011,227313,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0080:2015.0,PT-VDN,2015,37150,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0056:2015.0,PT-VGS,2015,63107,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0076:2014.0,PT-VLN,2014,39474,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0003:2011.0,PT-VNG,2011,1115218,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0074:2010.0,PT-VPA,2010,801,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PT0019:2009.0,PT-VSE,2009,425738,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0035:2009.0,RO-AID,2009,42809,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0024:2014.0,RO-ALI,2014,188441,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0024:2018.0,RO-ALI,2018,190371,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0006:2013.0,RO-ARW,2013,854694,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0017:2018.0,RO-BIT,2018,215935,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0003:2014.0,RO-BRV,2014,540189,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0018:2008.0,RO-CAS,2008,151086,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0123:2018.0,RO-DVA,2018,246389,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0033:2015.0,RO-FGA,2015,73747,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0039:2016.0,RO-MNI,2016,46279,GCoMEC:methodology,GCoMEC:v2
EUCoM:RO0039:2016.0,RO-MNI,2016,36070,EUCoM:methodology,EUCoM:2022
GCoMEC:RO0021:2018.0,RO-VLI,2018,94859,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0025:2018.0,RO-ZAU,2018,166207,GCoMEC:methodology,GCoMEC:v2
GCoMEC:RO0053:2015.0,RO-ZTA,2015,17404,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0045:2012.0,SE-ALV,2012,44184,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0014:2012.0,SE-BKY,2012,164094,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0038:2015.0,SE-BOD,2015,117961,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0044:2011.0,SE-FIN,2011,62254,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0036:2012.0,SE-GIS,2012,104019,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0012:2013.0,SE-HAD,2013,414758,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0008:2016.0,SE-HEL,2016,428771,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0018:2012.0,SE-HNE,2012,183376,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0018:2012.0,SE-HNI,2012,183376,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2013.0,SE-IDJ,2013,244903,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0009:2014.0,SE-JKG,2014,563953,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0055:2013.0,SE-JOK,2013,34663,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0023:2008.0,SE-KAA,2008,245419,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0017:2014.0,SE-KID,2014,179544,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0013:2013.0,SE-KSD,2013,282399,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0016:2018.0,SE-KUA,2018,127509,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0034:2008.0,SE-LDK,2008,177761,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0051:2014.0,SE-LEO,2014,11042,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0039:2018.0,SE-LJY,2018,194695,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0019:2016.0,SE-LLA,2016,283786,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0011:2012.0,SE-LUD,2012,265055,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0050:2008.0,SE-LYC,2008,99754,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0040:2014.0,SE-OSK,2014,89321,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2013.0,SE-PIT,2013,225620,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0037:2015.0,SE-RNB,2015,67381,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0056:2008.0,SE-SJQ,2008,62629,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2013.0,SE-SOE,2013,244903,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0001:2012.0,SE-STO,2012,2256930,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0026:2012.0,SE-THN,2012,314041,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0030:2008.0,SE-TYS,2008,71593,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0010:2011.0,SE-UME,2011,270787,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0005:2012.0,SE-VST,2012,616307,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SE0020:2017.0,SE-VXO,2017,258563,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SI0011:2016.0,SI-LJR,2016,50567,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SI0006:2016.0,SI-VEL,2016,123152,GCoMEC:methodology,GCoMEC:v2
GCoMEC:SK0003:2015.0,SK-NRA,2015,223995,GCoMEC:methodology,GCoMEC:v2
GCoMEC:TR0003:2016.0,TR-BTZ,2016,7810740,GCoMEC:methodology,GCoMEC:v2
GCoMEC:TR0011:2017.0,TR-NIL,2017,670461,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0009:2017.0,UA-CHR,2017,460814,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0082:2016.0,UA-DOL,2016,71380,GCoMEC:methodology,GCoMEC:v2
EUCoM:UA0082:2016.0,UA-DOL,2016,71380,EUCoM:methodology,EUCoM:2022
GCoMEC:UA0029:2017.0,UA-KTP,2017,237927,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0014:2019.0,UA-RIV,2019,442674,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0064:2018.0,UA-TRU,2018,3349,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0019:2017.0,UA-UCK,2017,606939,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0071:2015.0,UA-ZUN,2015,85426,GCoMEC:methodology,GCoMEC:v2
GCoMEC:UA0052:2017.0,UA-ZUX,2017,294884,GCoMEC:methodology,GCoMEC:v2
